current Cycle: ,0
OFF/UNPLUGGED
2014-11-21 14:46:41.114534
PWM_FRONT: 0.68,CHG: 4.2,BLEDR2: 2.08,BLEDR1: 2.08,REAR_LEDS: 0.0,VBAT: 4.2,FRONT_LEDS: 0.0,PG: 0.0,PWM_REAR: 0.48,TLEDR2: 2.21,TLEDR1: 2.21
PWM_FRONT: 0.83,CHG: 4.2,BLEDR2: 2.07,BLEDR1: 2.07,REAR_LEDS: 0.0,VBAT: 4.2,FRONT_LEDS: 0.0,PG: 0.0,PWM_REAR: 0.46,TLEDR2: 2.18,TLEDR1: 2.16
PWM_FRONT: 1.02,CHG: 4.2,BLEDR2: 2.07,BLEDR1: 2.07,REAR_LEDS: 0.0,VBAT: 4.2,FRONT_LEDS: 0.0,PG: 0.0,PWM_REAR: 0.44,TLEDR2: 2.17,TLEDR1: 2.14
PWM_FRONT: 1.26,CHG: 4.21,BLEDR2: 2.09,BLEDR1: 2.09,REAR_LEDS: 0.0,VBAT: 4.21,FRONT_LEDS: 0.0,PG: 0.0,PWM_REAR: 0.46,TLEDR2: 2.24,TLEDR1: 2.24
PWM_FRONT: 1.82,CHG: 4.21,BLEDR2: 0.95,BLEDR1: 1.02,REAR_LEDS: 4.19,VBAT: 4.21,FRONT_LEDS: 4.17,PG: 0.0,PWM_REAR: 0.62,TLEDR2: 1.37,TLEDR1: 1.37
PWM_FRONT: 2.45,CHG: 4.2,BLEDR2: 0.96,BLEDR1: 1.03,REAR_LEDS: 0.0,VBAT: 4.2,FRONT_LEDS: 4.2,PG: 0.0,PWM_REAR: 0.58,TLEDR2: 2.1,TLEDR1: 2.02
PWM_FRONT: 3.19,CHG: 4.2,BLEDR2: 0.96,BLEDR1: 1.03,REAR_LEDS: 0.0,VBAT: 4.2,FRONT_LEDS: 4.2,PG: 0.0,PWM_REAR: 0.56,TLEDR2: 2.1,TLEDR1: 2.11
PWM_FRONT: 2.66,CHG: 4.2,BLEDR2: 0.96,BLEDR1: 1.03,REAR_LEDS: 0.0,VBAT: 4.2,FRONT_LEDS: 4.19,PG: 0.0,PWM_REAR: 0.53,TLEDR2: 2.11,TLEDR1: 2.13
PWM_FRONT: 2.1,CHG: 4.2,BLEDR2: 1.97,BLEDR1: 1.97,REAR_LEDS: 0.0,VBAT: 4.2,FRONT_LEDS: 4.2,PG: 0.0,PWM_REAR: 0.51,TLEDR2: 2.14,TLEDR1: 2.14
PWM_FRONT: 1.48,CHG: 4.21,BLEDR2: 2.05,BLEDR1: 2.05,REAR_LEDS: 0.0,VBAT: 4.21,FRONT_LEDS: 0.0,PG: 0.0,PWM_REAR: 0.49,TLEDR2: 2.19,TLEDR1: 2.18
PWM_FRONT: 1.05,CHG: 4.21,BLEDR2: 2.1,BLEDR1: 2.1,REAR_LEDS: 0.0,VBAT: 4.21,FRONT_LEDS: 0.0,PG: 0.0,PWM_REAR: 0.46,TLEDR2: 2.27,TLEDR1: 2.28
