Model,MSO4104B-L
Firmware Version,2.90

Waveform Type,ANALOG
Point Format,Y
Horizontal Units,s
Horizontal Scale,0.02
Horizontal Delay,0.0488
Sample Interval,2e-05
Record Length,10000
Gating,0.0% to 100.0%
Probe Attenuation,10
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.05
Vertical Position,0.16
,
,
,
Label,BATT_V
TIME,CH1
-3.4500e-02,-0.00550781
-3.4480e-02,0.000867187
-3.4460e-02,-0.00534375
-3.4440e-02,0.001125
-3.4420e-02,0.00944531
-3.4400e-02,-0.0038125
-3.4380e-02,-0.00414063
-3.4360e-02,0.00615625
-3.4340e-02,0.000234375
-3.4320e-02,0.00473438
-3.4300e-02,0.00790625
-3.4280e-02,-0.0045625
-3.4260e-02,0.00419531
-3.4240e-02,0.00432031
-3.4220e-02,-0.00172656
-3.4200e-02,0.000132812
-3.4180e-02,-0.00144531
-3.4160e-02,-0.00986719
-3.4140e-02,0.00230469
-3.4120e-02,0.000359375
-3.4100e-02,-0.00814063
-3.4080e-02,0.00347656
-3.4060e-02,0.00228125
-3.4040e-02,-0.00403125
-3.4020e-02,0.0130547
-3.4000e-02,-0.00310938
-3.3980e-02,-0.00358594
-3.3960e-02,-0.00225781
-3.3940e-02,-0.00441406
-3.3920e-02,0.00059375
-3.3900e-02,0.0139688
-3.3880e-02,0.00510156
-3.3860e-02,-0.00667969
-3.3840e-02,0.000882812
-3.3820e-02,-0.00636719
-3.3800e-02,-0.0125469
-3.3780e-02,-0.00145313
-3.3760e-02,-0.00551562
-3.3740e-02,-0.00635938
-3.3720e-02,-0.0016875
-3.3700e-02,-0.00284375
-3.3680e-02,0.00305469
-3.3660e-02,-0.00176562
-3.3640e-02,0.00536719
-3.3620e-02,0.00289063
-3.3600e-02,0.0205938
-3.3580e-02,0.00128125
-3.3560e-02,0.00149219
-3.3540e-02,0.00926562
-3.3520e-02,-0.00225781
-3.3500e-02,0.000664062
-3.3480e-02,-0.00232813
-3.3460e-02,-0.000867187
-3.3440e-02,0.00207813
-3.3420e-02,0.00378125
-3.3400e-02,-0.00271094
-3.3380e-02,0.00207813
-3.3360e-02,0.00155469
-3.3340e-02,-0.00413281
-3.3320e-02,0.00667969
-3.3300e-02,0.00294531
-3.3280e-02,-0.00325781
-3.3260e-02,-0.00145313
-3.3240e-02,-0.00116406
-3.3220e-02,-0.0076875
-3.3200e-02,0.00676563
-3.3180e-02,0.00569531
-3.3160e-02,0.00125
-3.3140e-02,-0.00171875
-3.3120e-02,-0.00239844
-3.3100e-02,-0.00386719
-3.3080e-02,0.0107969
-3.3060e-02,0.00298438
-3.3040e-02,-0.00103125
-3.3020e-02,0.00189844
-3.3000e-02,-0.00430469
-3.2980e-02,-0.00450781
-3.2960e-02,0.0115469
-3.2940e-02,0.006
-3.2920e-02,-0.00169531
-3.2900e-02,-0.0021875
-3.2880e-02,-0.00264062
-3.2860e-02,-0.0129453
-3.2840e-02,0.00317187
-3.2820e-02,-0.000109375
-3.2800e-02,0.00689063
-3.2780e-02,0.0121719
-3.2760e-02,0.00121875
-3.2740e-02,-0.00172656
-3.2720e-02,0.00919531
-3.2700e-02,0.00409375
-3.2680e-02,-0.000828125
-3.2660e-02,0.00342969
-3.2640e-02,-0.00339844
-3.2620e-02,-0.0156797
-3.2600e-02,-0.00671094
-3.2580e-02,-0.0114844
-3.2560e-02,-0.00219531
-3.2540e-02,0.000710937
-3.2520e-02,0.00185937
-3.2500e-02,-0.00623438
-3.2480e-02,0.0104297
-3.2460e-02,0.00278125
-3.2440e-02,0.00241406
-3.2420e-02,0.0155859
-3.2400e-02,0.000570312
-3.2380e-02,0.000523437
-3.2360e-02,0.00571875
-3.2340e-02,-0.00871094
-3.2320e-02,-0.0118594
-3.2300e-02,-0.00186719
-3.2280e-02,-0.00103906
-3.2260e-02,-0.00844531
-3.2240e-02,0.00120312
-3.2220e-02,-0.00495313
-3.2200e-02,0.00458594
-3.2180e-02,0.00435938
-3.2160e-02,0.00716406
-3.2140e-02,0.00357031
-3.2120e-02,0.0125234
-3.2100e-02,-0.00178125
-3.2080e-02,0.000945312
-3.2060e-02,0.00564062
-3.2040e-02,0.000867187
-3.2020e-02,-0.00807813
-3.2000e-02,0.00400781
-3.1980e-02,-0.000484375
-3.1960e-02,-0.00507813
-3.1940e-02,-0.00421875
-3.1920e-02,0.0144531
-3.1900e-02,0.00040625
-3.1880e-02,0.00414844
-3.1860e-02,0.00559375
-3.1840e-02,-0.00996875
-3.1820e-02,-0.00182812
-3.1800e-02,-0.00758594
-3.1780e-02,-0.00366406
-3.1760e-02,0.00135156
-3.1740e-02,0.00429688
-3.1720e-02,-0.00498438
-3.1700e-02,0.00616406
-3.1680e-02,-0.00158594
-3.1660e-02,-0.00467969
-3.1640e-02,0.00313281
-3.1620e-02,0.00841406
-3.1600e-02,0.00297656
-3.1580e-02,0.00442969
-3.1560e-02,0.00220313
-3.1540e-02,-0.0041875
-3.1520e-02,-0.00366406
-3.1500e-02,0.00746094
-3.1480e-02,0.00114062
-3.1460e-02,0.00284375
-3.1440e-02,-0.00109375
-3.1420e-02,-3.90625e-05
-3.1400e-02,-0.00677344
-3.1380e-02,0.00523437
-3.1360e-02,0.00101562
-3.1340e-02,0.00432813
-3.1320e-02,0.00246875
-3.1300e-02,-0.00407031
-3.1280e-02,-0.00439063
-3.1260e-02,-0.0015625
-3.1240e-02,0.00667188
-3.1220e-02,-0.005375
-3.1200e-02,0.00176562
-3.1180e-02,-0.00438281
-3.1160e-02,-0.0127344
-3.1140e-02,-0.00164062
-3.1120e-02,0.00222656
-3.1100e-02,-0.0021875
-3.1080e-02,0.00602344
-3.1060e-02,8.59375e-05
-3.1040e-02,-0.0101094
-3.1020e-02,-0.00430469
-3.1000e-02,0.0056875
-3.0980e-02,-0.00678125
-3.0960e-02,0.00832031
-3.0940e-02,0.00928125
-3.0920e-02,-0.0101953
-3.0900e-02,0.0001875
-3.0880e-02,-0.00628906
-3.0860e-02,-0.00530469
-3.0840e-02,-1.5625e-05
-3.0820e-02,0.0091875
-3.0800e-02,-0.00786719
-3.0780e-02,-0.00738281
-3.0760e-02,0.0124375
-3.0740e-02,0.00650781
-3.0720e-02,0.0031875
-3.0700e-02,0.00588281
-3.0680e-02,0.0031875
-3.0660e-02,-0.00248438
-3.0640e-02,0.00186719
-3.0620e-02,0.00128906
-3.0600e-02,-0.0148516
-3.0580e-02,-0.00359375
-3.0560e-02,0.00596875
-3.0540e-02,-0.0164688
-3.0520e-02,-0.000929687
-3.0500e-02,0.00157812
-3.0480e-02,-0.00557031
-3.0460e-02,0.00411719
-3.0440e-02,0.00899219
-3.0420e-02,-0.00203125
-3.0400e-02,-0.00236719
-3.0380e-02,-0.00789844
-3.0360e-02,-0.0104688
-3.0340e-02,-0.000695312
-3.0320e-02,0.00434375
-3.0300e-02,-0.00739063
-3.0280e-02,-0.00696875
-3.0260e-02,0.0115937
-3.0240e-02,-0.00196875
-3.0220e-02,-0.00420313
-3.0200e-02,0.0152109
-3.0180e-02,-0.000484375
-3.0160e-02,-0.001375
-3.0140e-02,0.0127734
-3.0120e-02,-0.00966406
-3.0100e-02,-0.0152734
-3.0080e-02,-0.00241406
-3.0060e-02,-0.00319531
-3.0040e-02,-0.01025
-3.0020e-02,-0.0003125
-3.0000e-02,0.00639063
-2.9980e-02,-0.00928906
-2.9960e-02,0.00155469
-2.9940e-02,0.0153203
-2.9920e-02,0.00140625
-2.9900e-02,0.00432813
-2.9880e-02,0.00676563
-2.9860e-02,-0.000445313
-2.9840e-02,0.000320312
-2.9820e-02,0.00182812
-2.9800e-02,-0.00248438
-2.9780e-02,-0.0146094
-2.9760e-02,0.000460937
-2.9740e-02,-0.00492188
-2.9720e-02,-0.0112656
-2.9700e-02,0.00192969
-2.9680e-02,-0.00414063
-2.9660e-02,-0.00188281
-2.9640e-02,0.00367187
-2.9620e-02,0.00339844
-2.9600e-02,-0.000460938
-2.9580e-02,-0.00225781
-2.9560e-02,-0.00216406
-2.9540e-02,-0.00322656
-2.9520e-02,-0.0117969
-2.9500e-02,0.00410938
-2.9480e-02,-0.00454688
-2.9460e-02,-0.003625
-2.9440e-02,0.0220547
-2.9420e-02,-0.00696875
-2.9400e-02,-0.0188828
-2.9380e-02,0.000625
-2.9360e-02,0.00653125
-2.9340e-02,-0.00510156
-2.9320e-02,0.000507812
-2.9300e-02,-0.00107813
-2.9280e-02,-0.0103906
-2.9260e-02,-0.00845313
-2.9240e-02,-0.00483594
-2.9220e-02,-0.0075625
-2.9200e-02,-0.002125
-2.9180e-02,0.0073125
-2.9160e-02,-0.00571875
-2.9140e-02,-0.00169531
-2.9120e-02,0.0139531
-2.9100e-02,0.000554687
-2.9080e-02,-0.00570312
-2.9060e-02,0.00586719
-2.9040e-02,-0.00528125
-2.9020e-02,-0.000171875
-2.9000e-02,0.00065625
-2.8980e-02,-0.00285937
-2.8960e-02,-0.00525781
-2.8940e-02,0.00053125
-2.8920e-02,-0.000890625
-2.8900e-02,-0.00814844
-2.8880e-02,0.0127734
-2.8860e-02,-0.0106328
-2.8840e-02,-0.00346094
-2.8820e-02,-0.00264844
-2.8800e-02,-0.00446094
-2.8780e-02,-0.00492969
-2.8760e-02,-0.00495313
-2.8740e-02,-0.00609375
-2.8720e-02,-0.000859375
-2.8700e-02,0.00807812
-2.8680e-02,-0.00290625
-2.8660e-02,0.000460937
-2.8640e-02,-0.00707031
-2.8620e-02,-0.0163594
-2.8600e-02,-0.00725
-2.8580e-02,-0.00376562
-2.8560e-02,-0.00682812
-2.8540e-02,0.00388281
-2.8520e-02,-0.00571875
-2.8500e-02,-0.000789062
-2.8480e-02,0.00899219
-2.8460e-02,0.00470313
-2.8440e-02,-0.00810938
-2.8420e-02,0.00436719
-2.8400e-02,0.00264844
-2.8380e-02,-0.007875
-2.8360e-02,0.001125
-2.8340e-02,-0.00783594
-2.8320e-02,-0.0106406
-2.8300e-02,-0.00595313
-2.8280e-02,-0.00482031
-2.8260e-02,-0.0038125
-2.8240e-02,0.00559375
-2.8220e-02,0.00053125
-2.8200e-02,-0.00957812
-2.8180e-02,0.00639063
-2.8160e-02,-0.0151016
-2.8140e-02,-0.0049375
-2.8120e-02,0.00257813
-2.8100e-02,-0.00175
-2.8080e-02,-0.00219531
-2.8060e-02,-0.00214063
-2.8040e-02,-0.00810938
-2.8020e-02,-0.00478125
-2.8000e-02,-0.00596094
-2.7980e-02,-0.00417188
-2.7960e-02,0.00584375
-2.7940e-02,0.00414063
-2.7920e-02,-0.00461719
-2.7900e-02,-0.00196875
-2.7880e-02,-0.0132344
-2.7860e-02,-0.0156719
-2.7840e-02,-0.0105859
-2.7820e-02,-0.0109453
-2.7800e-02,-0.0103516
-2.7780e-02,0.000453125
-2.7760e-02,-0.00902344
-2.7740e-02,0.00040625
-2.7720e-02,0.00613281
-2.7700e-02,-0.00926562
-2.7680e-02,0.00921094
-2.7660e-02,0.0113594
-2.7640e-02,-0.00725
-2.7620e-02,-0.00260937
-2.7600e-02,-0.00590625
-2.7580e-02,-0.00201563
-2.7560e-02,-0.000523437
-2.7540e-02,-0.009625
-2.7520e-02,-0.0203281
-2.7500e-02,-0.00517969
-2.7480e-02,0.000734375
-2.7460e-02,-0.00935937
-2.7440e-02,-0.00457813
-2.7420e-02,-0.00821094
-2.7400e-02,0.0131484
-2.7380e-02,-0.000382813
-2.7360e-02,-0.00905469
-2.7340e-02,0.00040625
-2.7320e-02,0.0101562
-2.7300e-02,-0.00264062
-2.7280e-02,-0.00472656
-2.7260e-02,-0.00140625
-2.7240e-02,-0.00332031
-2.7220e-02,0.00529687
-2.7200e-02,-0.00933594
-2.7180e-02,-0.0136953
-2.7160e-02,-0.00342188
-2.7140e-02,-0.00397656
-2.7120e-02,-0.00289062
-2.7100e-02,-0.00555469
-2.7080e-02,0.00233594
-2.7060e-02,-0.002
-2.7040e-02,-0.00990625
-2.7020e-02,-0.00928906
-2.7000e-02,-0.00728906
-2.6980e-02,0.00700781
-2.6960e-02,-0.00534375
-2.6940e-02,-2.34375e-05
-2.6920e-02,-0.00028125
-2.6900e-02,-0.01125
-2.6880e-02,0.00257031
-2.6860e-02,0.000304687
-2.6840e-02,-0.00146875
-2.6820e-02,0.00183594
-2.6800e-02,-0.00574219
-2.6780e-02,-0.0172891
-2.6760e-02,-0.00553125
-2.6740e-02,-0.0148828
-2.6720e-02,-0.0178672
-2.6700e-02,-0.00253906
-2.6680e-02,-0.007375
-2.6660e-02,-0.00703906
-2.6640e-02,-0.00015625
-2.6620e-02,-0.0172109
-2.6600e-02,-0.00502344
-2.6580e-02,0.00214063
-2.6560e-02,-0.0076875
-2.6540e-02,-0.00103125
-2.6520e-02,0.00879687
-2.6500e-02,-0.00911719
-2.6480e-02,-0.00366406
-2.6460e-02,0.004
-2.6440e-02,-0.00889844
-2.6420e-02,-0.00353906
-2.6400e-02,-0.00564844
-2.6380e-02,-0.00967969
-2.6360e-02,0.000117187
-2.6340e-02,-0.00260156
-2.6320e-02,-0.00904687
-2.6300e-02,-0.00916406
-2.6280e-02,-0.00889063
-2.6260e-02,-0.00611719
-2.6240e-02,3.125e-05
-2.6220e-02,-0.00148438
-2.6200e-02,-0.00425781
-2.6180e-02,-0.00684375
-2.6160e-02,-0.0146328
-2.6140e-02,-0.00746094
-2.6120e-02,0.00315625
-2.6100e-02,-0.00461719
-2.6080e-02,-0.00276562
-2.6060e-02,-0.00495313
-2.6040e-02,-0.0113828
-2.6020e-02,-0.00930469
-2.6000e-02,0.0025
-2.5980e-02,-0.00861719
-2.5960e-02,-0.00301563
-2.5940e-02,-0.00394531
-2.5920e-02,-0.00952344
-2.5900e-02,-0.00303906
-2.5880e-02,-0.00124219
-2.5860e-02,-0.00479687
-2.5840e-02,-0.00957812
-2.5820e-02,-0.00872656
-2.5800e-02,-0.0094375
-2.5780e-02,0.00667188
-2.5760e-02,0.00158594
-2.5740e-02,-0.003875
-2.5720e-02,0.00128125
-2.5700e-02,-0.0118516
-2.5680e-02,-0.0153359
-2.5660e-02,-0.00973437
-2.5640e-02,-0.0141641
-2.5620e-02,-0.0122734
-2.5600e-02,-0.00417969
-2.5580e-02,-0.00970312
-2.5560e-02,-0.00485156
-2.5540e-02,-0.00285937
-2.5520e-02,-0.0129531
-2.5500e-02,-0.00260937
-2.5480e-02,0.00582031
-2.5460e-02,-0.0107422
-2.5440e-02,-0.0124922
-2.5420e-02,-0.00357031
-2.5400e-02,-0.00908594
-2.5380e-02,-0.0103203
-2.5360e-02,-0.00333594
-2.5340e-02,-0.00782031
-2.5320e-02,-0.0021875
-2.5300e-02,0.000796875
-2.5280e-02,-0.00397656
-2.5260e-02,0.00497656
-2.5240e-02,-0.00482031
-2.5220e-02,-0.0107969
-2.5200e-02,-0.0064375
-2.5180e-02,0.00173437
-2.5160e-02,-0.0119922
-2.5140e-02,-0.00451563
-2.5120e-02,-0.00970312
-2.5100e-02,-0.0147109
-2.5080e-02,-0.00663281
-2.5060e-02,-0.00159375
-2.5040e-02,-0.00775781
-2.5020e-02,0.000882812
-2.5000e-02,-0.00540625
-2.4980e-02,-0.0119297
-2.4960e-02,-0.000398438
-2.4940e-02,-0.000148437
-2.4920e-02,-0.00607813
-2.4900e-02,-0.000289063
-2.4880e-02,-0.00728906
-2.4860e-02,-0.0102969
-2.4840e-02,0.00209375
-2.4820e-02,-0.00216406
-2.4800e-02,-0.00758594
-2.4780e-02,-0.00672656
-2.4760e-02,-0.0125078
-2.4740e-02,-0.017125
-2.4720e-02,-0.00647656
-2.4700e-02,-0.0144609
-2.4680e-02,-0.00989844
-2.4660e-02,0.00479688
-2.4640e-02,-3.90625e-05
-2.4620e-02,-0.00128906
-2.4600e-02,-0.008375
-2.4580e-02,-0.00649219
-2.4560e-02,-0.0115547
-2.4540e-02,-0.00151562
-2.4520e-02,-0.00732031
-2.4500e-02,-0.0129766
-2.4480e-02,-0.00616406
-2.4460e-02,-0.006125
-2.4440e-02,-0.00542969
-2.4420e-02,0.00274219
-2.4400e-02,-0.0101172
-2.4380e-02,-0.0145859
-2.4360e-02,-0.00192187
-2.4340e-02,-0.00260156
-2.4320e-02,-0.00570312
-2.4300e-02,-0.00021875
-2.4280e-02,-0.0112344
-2.4260e-02,-0.0118281
-2.4240e-02,-0.00246875
-2.4220e-02,-0.004375
-2.4200e-02,-0.00563281
-2.4180e-02,-0.00240625
-2.4160e-02,-0.00544531
-2.4140e-02,-0.0114844
-2.4120e-02,-0.000835937
-2.4100e-02,-0.007625
-2.4080e-02,-0.00616406
-2.4060e-02,-0.00424219
-2.4040e-02,-0.0101875
-2.4020e-02,-0.0118125
-2.4000e-02,-0.00059375
-2.3980e-02,0.00167969
-2.3960e-02,-0.00660156
-2.3940e-02,0.00335156
-2.3920e-02,-0.0095625
-2.3900e-02,-0.00802344
-2.3880e-02,-0.00861719
-2.3860e-02,-0.00988281
-2.3840e-02,-0.00915625
-2.3820e-02,-0.00551562
-2.3800e-02,-0.00642969
-2.3780e-02,-0.00714844
-2.3760e-02,-0.00114063
-2.3740e-02,-0.00517969
-2.3720e-02,-0.00421875
-2.3700e-02,-0.00174219
-2.3680e-02,-0.00842188
-2.3660e-02,-0.0132344
-2.3640e-02,-0.0064375
-2.3620e-02,-0.00936719
-2.3600e-02,-0.00785938
-2.3580e-02,-0.00373437
-2.3560e-02,-0.00578125
-2.3540e-02,-0.0104297
-2.3520e-02,0.00397656
-2.3500e-02,-0.0041875
-2.3480e-02,-0.00451563
-2.3460e-02,0.00889844
-2.3440e-02,-0.00225781
-2.3420e-02,-0.00710938
-2.3400e-02,-0.00522656
-2.3380e-02,-0.0107656
-2.3360e-02,-0.0161094
-2.3340e-02,-0.00414063
-2.3320e-02,-0.0028125
-2.3300e-02,-0.00855469
-2.3280e-02,-0.0106016
-2.3260e-02,-0.00360937
-2.3240e-02,-0.0151016
-2.3220e-02,-0.00388281
-2.3200e-02,0.00623438
-2.3180e-02,-0.00725781
-2.3160e-02,0.000929687
-2.3140e-02,-0.00374219
-2.3120e-02,-0.0174062
-2.3100e-02,-0.00124219
-2.3080e-02,-0.0049375
-2.3060e-02,-0.00946875
-2.3040e-02,0.000453125
-2.3020e-02,-0.00233594
-2.3000e-02,-0.00916406
-2.2980e-02,-0.0103906
-2.2960e-02,-0.00384375
-2.2940e-02,-0.005875
-2.2920e-02,-0.00591406
-2.2900e-02,0.00677344
-2.2880e-02,-0.00178906
-2.2860e-02,-0.00229688
-2.2840e-02,-0.00321875
-2.2820e-02,-0.0120313
-2.2800e-02,-0.00875
-2.2780e-02,-0.0168672
-2.2760e-02,-0.006875
-2.2740e-02,-0.0130781
-2.2720e-02,-0.00191406
-2.2700e-02,0.00302344
-2.2680e-02,-0.006875
-2.2660e-02,-0.00664062
-2.2640e-02,0.00141406
-2.2620e-02,-0.0108906
-2.2600e-02,0.00121875
-2.2580e-02,0.000632812
-2.2560e-02,-0.0137891
-2.2540e-02,-0.00475781
-2.2520e-02,-0.00603125
-2.2500e-02,-0.00980469
-2.2480e-02,-0.000859375
-2.2460e-02,0.000835937
-2.2440e-02,-0.00967969
-2.2420e-02,-0.0069375
-2.2400e-02,0.00223438
-2.2380e-02,-0.01025
-2.2360e-02,-0.0031875
-2.2340e-02,0.00559375
-2.2320e-02,-0.00828125
-2.2300e-02,-0.0105313
-2.2280e-02,-0.00367187
-2.2260e-02,-0.00704688
-2.2240e-02,-0.00759375
-2.2220e-02,0.00886719
-2.2200e-02,-0.0104141
-2.2180e-02,-0.00721875
-2.2160e-02,0.000742187
-2.2140e-02,-0.0109922
-2.2120e-02,-0.00802344
-2.2100e-02,0.00015625
-2.2080e-02,0.00210156
-2.2060e-02,-0.00764844
-2.2040e-02,-0.00949219
-2.2020e-02,0.000796875
-2.2000e-02,-0.0114844
-2.1980e-02,-0.00142188
-2.1960e-02,0.00991406
-2.1940e-02,-0.00401563
-2.1920e-02,0.000359375
-2.1900e-02,0.0028125
-2.1880e-02,-0.00478906
-2.1860e-02,-0.0154375
-2.1840e-02,-0.0058125
-2.1820e-02,-0.0133516
-2.1800e-02,-0.0270859
-2.1780e-02,-0.00263281
-2.1760e-02,-0.0111328
-2.1740e-02,-0.00523438
-2.1720e-02,-0.00242969
-2.1700e-02,-0.00155469
-2.1680e-02,-0.000929687
-2.1660e-02,0.00207031
-2.1640e-02,0.00739062
-2.1620e-02,-0.00251562
-2.1600e-02,0.000671875
-2.1580e-02,0.00173437
-2.1560e-02,-0.0139453
-2.1540e-02,0.00285938
-2.1520e-02,-0.00308594
-2.1500e-02,-0.0106641
-2.1480e-02,-0.00123438
-2.1460e-02,-0.0100859
-2.1440e-02,-0.0132969
-2.1420e-02,-0.0102813
-2.1400e-02,-0.000820312
-2.1380e-02,-0.001625
-2.1360e-02,-0.00192969
-2.1340e-02,-0.00775781
-2.1320e-02,0.00428125
-2.1300e-02,-0.00217188
-2.1280e-02,0.00217188
-2.1260e-02,0.000125
-2.1240e-02,-0.00297656
-2.1220e-02,0.00232813
-2.1200e-02,0.00485938
-2.1180e-02,-0.00724219
-2.1160e-02,-0.0103828
-2.1140e-02,-0.00982031
-2.1120e-02,-0.00767187
-2.1100e-02,-0.014625
-2.1080e-02,-0.00183594
-2.1060e-02,-0.00328906
-2.1040e-02,-0.0128438
-2.1020e-02,0.0043125
-2.1000e-02,-0.00582812
-2.0980e-02,-0.0197344
-2.0960e-02,0.013875
-2.0940e-02,0.0111406
-2.0920e-02,-0.0137969
-2.0900e-02,0.00383594
-2.0880e-02,0.0132031
-2.0860e-02,-0.0009375
-2.0840e-02,0.00285938
-2.0820e-02,0.00175781
-2.0800e-02,-0.00861719
-2.0780e-02,0.0008125
-2.0760e-02,0.0008125
-2.0740e-02,-0.0130625
-2.0720e-02,-0.00850781
-2.0700e-02,-0.00342969
-2.0680e-02,-0.0110156
-2.0660e-02,-0.00628125
-2.0640e-02,0.00435156
-2.0620e-02,-0.006875
-2.0600e-02,0.000632812
-2.0580e-02,0.000640625
-2.0560e-02,-0.00785938
-2.0540e-02,-0.00485937
-2.0520e-02,0.00236719
-2.0500e-02,-0.00339844
-2.0480e-02,-0.004625
-2.0460e-02,0.00414844
-2.0440e-02,-0.015875
-2.0420e-02,-0.00441406
-2.0400e-02,0.00234375
-2.0380e-02,-0.00597656
-2.0360e-02,0.00550781
-2.0340e-02,-0.00113281
-2.0320e-02,-0.00920312
-2.0300e-02,-0.00307813
-2.0280e-02,-0.005125
-2.0260e-02,-0.00441406
-2.0240e-02,0.00342187
-2.0220e-02,0.00176562
-2.0200e-02,-0.00254687
-2.0180e-02,-0.00182812
-2.0160e-02,-0.00451563
-2.0140e-02,-0.00901562
-2.0120e-02,0.0039375
-2.0100e-02,-0.000453125
-2.0080e-02,-0.00490625
-2.0060e-02,0.00796094
-2.0040e-02,-0.00411719
-2.0020e-02,-0.00976562
-2.0000e-02,-0.00425781
-1.9980e-02,-0.00432031
-1.9960e-02,-0.00160937
-1.9940e-02,0.00732031
-1.9920e-02,-0.00739063
-1.9900e-02,-0.00674219
-1.9880e-02,0.0115859
-1.9860e-02,-0.001
-1.9840e-02,0.00690625
-1.9820e-02,0.00774219
-1.9800e-02,-0.0034375
-1.9780e-02,-0.00492188
-1.9760e-02,-0.0106016
-1.9740e-02,-0.0126641
-1.9720e-02,-0.00450781
-1.9700e-02,0.000359375
-1.9680e-02,-0.00725
-1.9660e-02,0.00728125
-1.9640e-02,0.003375
-1.9620e-02,-0.00149219
-1.9600e-02,-0.00386719
-1.9580e-02,-0.00445313
-1.9560e-02,-0.00364062
-1.9540e-02,0.00325
-1.9520e-02,-0.00807813
-1.9500e-02,-0.00864063
-1.9480e-02,-0.0133672
-1.9460e-02,-0.000664062
-1.9440e-02,-0.00307813
-1.9420e-02,0.00910156
-1.9400e-02,-0.0165234
-1.9380e-02,0.00457031
-1.9360e-02,0.00850781
-1.9340e-02,-0.0006875
-1.9320e-02,0.000289062
-1.9300e-02,0.00721094
-1.9280e-02,0.00161719
-1.9260e-02,0.00189844
-1.9240e-02,-0.00816406
-1.9220e-02,-0.00986719
-1.9200e-02,-0.00136719
-1.9180e-02,-0.00158594
-1.9160e-02,-0.00895312
-1.9140e-02,0.000421875
-1.9120e-02,-0.0187812
-1.9100e-02,0.000835937
-1.9080e-02,0.0109531
-1.9060e-02,-0.00739063
-1.9040e-02,-0.00183594
-1.9020e-02,0.00636719
-1.9000e-02,-0.000117187
-1.8980e-02,-0.00261719
-1.8960e-02,0.0081875
-1.8940e-02,0.00108594
-1.8920e-02,0.0108125
-1.8900e-02,-0.00120313
-1.8880e-02,-0.00619531
-1.8860e-02,0.006
-1.8840e-02,0.00040625
-1.8820e-02,-0.00208594
-1.8800e-02,0.00059375
-1.8780e-02,-0.00208594
-1.8760e-02,-0.00475781
-1.8740e-02,-0.00588281
-1.8720e-02,-0.00725
-1.8700e-02,-0.00632813
-1.8680e-02,-0.00059375
-1.8660e-02,-0.00771875
-1.8640e-02,-0.00449219
-1.8620e-02,0.00766406
-1.8600e-02,0.0024375
-1.8580e-02,0.00252344
-1.8560e-02,-0.00257812
-1.8540e-02,-0.007
-1.8520e-02,0.00192969
-1.8500e-02,-0.00233594
-1.8480e-02,-0.00353125
-1.8460e-02,0.00804687
-1.8440e-02,-0.00519531
-1.8420e-02,-0.00917187
-1.8400e-02,0.00885937
-1.8380e-02,-0.00161719
-1.8360e-02,0.00179687
-1.8340e-02,0.00192187
-1.8320e-02,0.00274219
-1.8300e-02,-0.00103125
-1.8280e-02,0.00419531
-1.8260e-02,-0.000859375
-1.8240e-02,-0.00547656
-1.8220e-02,-0.00517969
-1.8200e-02,-0.00827344
-1.8180e-02,0.00327344
-1.8160e-02,0.00915625
-1.8140e-02,-0.00959375
-1.8120e-02,0.000945312
-1.8100e-02,0.00857812
-1.8080e-02,0.00374219
-1.8060e-02,0.00700781
-1.8040e-02,0.00599219
-1.8020e-02,0.00814844
-1.8000e-02,-0.000492188
-1.7980e-02,-0.004
-1.7960e-02,-0.00703906
-1.7940e-02,0.00773438
-1.7920e-02,0.00346875
-1.7900e-02,0.0034375
-1.7880e-02,0.0113203
-1.7860e-02,-0.00242969
-1.7840e-02,-0.00296094
-1.7820e-02,0.00360937
-1.7800e-02,-0.005
-1.7780e-02,-0.0102891
-1.7760e-02,0.00121094
-1.7740e-02,-0.00528125
-1.7720e-02,-0.00303906
-1.7700e-02,0.00574219
-1.7680e-02,-0.00125
-1.7660e-02,0.00617188
-1.7640e-02,-0.00398438
-1.7620e-02,-0.0104609
-1.7600e-02,0.00234375
-1.7580e-02,0.00260938
-1.7560e-02,0.00021875
-1.7540e-02,0.00592969
-1.7520e-02,-1.5625e-05
-1.7500e-02,-0.00369531
-1.7480e-02,0.002
-1.7460e-02,0.00376562
-1.7440e-02,-0.0021875
-1.7420e-02,0.00385156
-1.7400e-02,-0.00398438
-1.7380e-02,0.00248438
-1.7360e-02,0.00942969
-1.7340e-02,-0.00176562
-1.7320e-02,-0.00908594
-1.7300e-02,0.0084375
-1.7280e-02,0.00732031
-1.7260e-02,0.00192969
-1.7240e-02,0.00765625
-1.7220e-02,-0.00642188
-1.7200e-02,-0.00616406
-1.7180e-02,0.00374219
-1.7160e-02,0.00200781
-1.7140e-02,0.007625
-1.7120e-02,0.00696094
-1.7100e-02,-0.0104688
-1.7080e-02,0.000898437
-1.7060e-02,0.00135156
-1.7040e-02,-0.00110938
-1.7020e-02,0.00336719
-1.7000e-02,0.00967969
-1.6980e-02,-0.00274219
-1.6960e-02,-0.0064375
-1.6940e-02,0.00267188
-1.6920e-02,-0.00539844
-1.6900e-02,0.00472656
-1.6880e-02,-0.00246094
-1.6860e-02,-0.00514063
-1.6840e-02,-0.00101563
-1.6820e-02,-0.00424219
